Time,Voltage
0.000408,-0.96
0.000412,0.24
0.000416,1.52
0.00042,2.64
0.000424,3.6
0.000428,4.32
0.000432,4.64
0.000436,4.72
0.00044,4.32
0.000444,3.68
0.000448,2.8
0.000452,1.68
0.000456,0.48
0.00046,-0.8
0.000464,-2
0.000468,-3.04
0.000472,-3.92
0.000476,-4.4
0.00048,-4.64
0.000484,-4.56
0.000488,-4.16
0.000492,-3.28
0.000496,-2.4
0.0005,-1.2
0.000504,0.08
0.000508,1.36
0.000512,2.56
0.000516,3.52
0.00052,4.16
0.000524,4.56
0.000528,4.72
0.000532,4.48
0.000536,3.84
0.00054,2.96
0.000544,1.92
0.000548,0.64
0.000552,-0.64
0.000556,-1.84
0.00056,-2.88
0.000564,-3.76
0.000568,-4.4
0.000572,-4.64
0.000576,-4.56
0.00058,-4.24
0.000584,-3.44
0.000588,-2.48
0.000592,-1.36
0.000596,-0.16
0.0006,1.2
0.000604,2.32
0.000608,3.36
0.000612,4.08
0.000616,4.56
0.00062,4.72
0.000624,4.48
0.000628,3.92
0.000632,3.12
0.000636,2
0.00064,0.8
0.000644,-0.4
0.000648,-1.6
0.000652,-2.72
0.000656,-3.76
0.00066,-4.32
0.000664,-4.64
0.000668,-4.64
0.000672,-4.32
0.000676,-3.6
0.00068,-2.64
0.000684,-1.52
0.000688,-0.24
0.000692,1.04
0.000696,2.16
0.0007,3.2
0.000704,4
0.000708,4.48
0.000712,4.72
0.000716,4.48
0.00072,4
0.000724,3.28
0.000728,2.24
0.000732,1.04
0.000736,-0.24
0.00074,-1.52
0.000744,-2.64
0.000748,-3.52
0.000752,-4.32
0.000756,-4.64
0.00076,-4.64
0.000764,-4.4
0.000768,-3.76
0.000772,-2.8
0.000776,-1.68
0.00078,-0.48
0.000784,0.8
0.000788,2
0.000792,3.12
0.000796,3.92
0.0008,4.48
0.000804,4.72
0.000808,4.56
0.000812,4.16
0.000816,3.36
0.00082,2.4
0.000824,1.2
0.000828,-0.08
0.000832,-1.36
0.000836,-2.48
0.00084,-3.44
0.000844,-4.16
0.000848,-4.56
0.000852,-4.64
0.000856,-4.4
0.00086,-3.84
0.000864,-2.96
0.000868,-1.92
0.000872,-0.64
0.000876,0.64
0.00088,1.84
0.000884,2.96
0.000888,3.84
0.000892,4.4
0.000896,4.64
0.0009,4.64
0.000904,4.24
0.000908,3.52
0.000912,2.56
0.000916,1.36
0.00092,0.08
0.000924,-1.12
0.000928,-2.24
0.000932,-3.28
0.000936,-4.16
0.00094,-4.56
0.000944,-4.64
0.000948,-4.48
0.000952,-3.92
0.000956,-3.12
0.00096,-2.08
0.000964,-0.88
0.000968,0.4
0.000972,1.68
0.000976,2.8
0.00098,3.68
0.000984,4.32
0.000988,4.72
0.000992,4.64
0.000996,4.32
0.001,3.68
0.001004,2.72
0.001008,1.6
0.001012,0.32
0.001016,-0.96
0.00102,-2.08
0.001024,-3.2
0.001028,-4
0.001032,-4.48
0.001036,-4.64
0.00104,-4.56
0.001044,-4.08
0.001048,-3.28
0.001052,-2.24
0.001056,-1.04
0.00106,0.24
0.001064,1.52
0.001068,2.64
0.001072,3.52
0.001076,4.24
0.00108,4.64
0.001084,4.72
0.001088,4.4
0.001092,3.68
0.001096,2.88
0.0011,1.76
0.001104,0.56
0.001108,-0.8
0.001112,-1.92
0.001116,-3.04
0.00112,-3.92
0.001124,-4.48
0.001128,-4.64
0.001132,-4.56
0.001136,-4.16
0.00114,-3.36
0.001144,-2.4
0.001148,-1.2
0.001152,0.08
0.001156,1.28
0.00116,2.56
0.001164,3.44
0.001168,4.16
0.001172,4.56
0.001176,4.72
0.00118,4.4
0.001184,3.84
0.001188,2.96
0.001192,1.92
0.001196,0.72
0.0012,-0.56
0.001204,-1.84
0.001208,-2.88
0.001212,-3.76
0.001216,-4.4
0.00122,-4.64
0.001224,-4.64
0.001228,-4.16
0.001232,-3.52
0.001236,-2.56
0.00124,-1.36
0.001244,-0.16
0.001248,1.2
0.001252,2.32
0.001256,3.28
0.00126,4.08
0.001264,4.56
0.001268,4.72
0.001272,4.48
0.001276,3.92
0.00128,3.2
0.001284,2.08
0.001288,0.88
0.001292,-0.4
0.001296,-1.6
0.0013,-2.8
0.001304,-3.68
0.001308,-4.4
0.001312,-4.64
0.001316,-4.64
0.00132,-4.32
0.001324,-3.68
0.001328,-2.72
0.001332,-1.6
0.001336,-0.32
0.00134,0.96
0.001344,2.16
0.001348,3.2
0.001352,4
0.001356,4.56
0.00136,4.72
0.001364,4.56
0.001368,4.08
0.001372,3.28
0.001376,2.32
0.00138,1.12
0.001384,-0.16
0.001388,-1.44
0.001392,-2.64
0.001396,-3.52
0.0014,-4.24
0.001404,-4.64
0.001408,-4.64
0.001412,-4.4
0.001416,-3.76
0.00142,-2.8
0.001424,-1.76
0.001428,-0.56
0.001432,0.8
0.001436,1.92
0.00144,3.04
0.001444,3.92
0.001448,4.48
0.001452,4.72
0.001456,4.56
0.00146,4.16
0.001464,3.36
0.001468,2.48
0.001472,1.2
0.001476,0
0.00148,-1.28
0.001484,-2.4
0.001488,-3.44
0.001492,-4.16
0.001496,-4.56
0.0015,-4.72
0.001504,-4.4
0.001508,-3.84
0.001512,-3.04
0.001516,-1.92
0.00152,-0.72
0.001524,0.56
0.001528,1.84
0.001532,2.88
0.001536,3.76
0.00154,4.4
0.001544,4.72
0.001548,4.64
0.001552,4.24
0.001556,3.6
0.00156,2.56
0.001564,1.44
0.001568,0.24
0.001572,-1.04
0.001576,-2.32
0.00158,-3.28
0.001584,-4.08
0.001588,-4.56
0.001592,-4.64
0.001596,-4.48
0.0016,-3.92
0.001604,-3.12
0.001608,-2.16
0.001612,-0.88
0.001616,0.4
0.00162,1.6
0.001624,2.72
0.001628,3.68
0.001632,4.32
0.001636,4.64
0.00164,4.72
0.001644,4.32
0.001648,3.68
0.001652,2.72
0.001656,1.6
0.00166,0.4
0.001664,-0.88
0.001668,-2.08
0.001672,-3.12
0.001676,-3.92
0.00168,-4.48
0.001684,-4.64
0.001688,-4.56
0.001692,-4.08
0.001696,-3.28
0.0017,-2.24
0.001704,-1.04
0.001708,0.16
0.001712,1.44
0.001716,2.56
0.00172,3.52
0.001724,4.24
0.001728,4.64
0.001732,4.72
0.001736,4.4
0.00174,3.76
0.001744,2.88
0.001748,1.84
0.001752,0.56
0.001756,-0.72
0.00176,-1.92
0.001764,-3.04
0.001768,-3.84
0.001772,-4.4
0.001776,-4.64
0.00178,-4.56
0.001784,-4.16
0.001788,-3.44
0.001792,-2.4
0.001796,-1.28
0.0018,0
0.001804,1.28
0.001808,2.4
0.001812,3.44
0.001816,4.16
0.00182,4.56
0.001824,4.72
0.001828,4.48
0.001832,3.92
0.001836,3.04
0.00184,2
0.001844,0.8
0.001848,-0.56
0.001852,-1.68
0.001856,-2.88
0.00186,-3.76
0.001864,-4.4
0.001868,-4.64
0.001872,-4.64
0.001876,-4.24
0.00188,-3.52
0.001884,-2.56
0.001888,-1.52
0.001892,-0.16
0.001896,1.12
0.0019,2.32
0.001904,3.28
0.001908,4.08
0.001912,4.56
0.001916,4.72
0.00192,4.48
0.001924,4
0.001928,3.2
0.001932,2.08
0.001936,0.96
0.00194,-0.32
0.001944,-1.6
0.001948,-2.72
0.001952,-3.6
0.001956,-4.32
0.00196,-4.64
0.001964,-4.64
0.001968,-4.32
0.001972,-3.68
0.001976,-2.8
0.00198,-1.6
0.001984,-0.4
0.001988,0.88
0.001992,2.16
0.001996,3.12
0.002,3.92
0.002004,4.48
0.002008,4.72
0.002012,4.56
0.002016,4
0.00202,3.28
0.002024,2.32
0.002028,1.12
0.002032,-0.16
0.002036,-1.44
0.00204,-2.56
0.002044,-3.52
0.002048,-4.24
0.002052,-4.64
0.002056,-4.64
0.00206,-4.4
0.002064,-3.76
0.002068,-2.88
0.002072,-1.76
0.002076,-0.56
0.00208,0.72
0.002084,1.92
0.002088,3.04
0.002092,3.84
0.002096,4.4
0.0021,4.64
0.002104,4.56
0.002108,4.16
0.002112,3.44
0.002116,2.48
0.00212,1.36
0.002124,0.08
0.002128,-1.2
0.002132,-2.4
0.002136,-3.44
0.00214,-4.16
0.002144,-4.56
0.002148,-4.64
0.002152,-4.4
0.002156,-3.92
0.00216,-3.04
0.002164,-1.92
0.002168,-0.72
0.002172,0.56
0.002176,1.76
0.00218,2.8
0.002184,3.76
0.002188,4.4
0.002192,4.72
0.002196,4.64
0.0022,4.24
0.002204,3.6
0.002208,2.56
0.002212,1.52
0.002216,0.16
0.00222,-1.04
0.002224,-2.24
0.002228,-3.28
0.002232,-4
0.002236,-4.56
0.00224,-4.72
0.002244,-4.48
0.002248,-4
0.002252,-3.2
0.002256,-2.16
0.00226,-0.88
0.002264,0.32
0.002268,1.6
0.002272,2.72
0.002276,3.68
0.00228,4.24
0.002284,4.72
0.002288,4.64
0.002292,4.32
0.002296,3.76
0.0023,2.8
0.002304,1.68
0.002308,0.48
0.002312,-0.88
0.002316,-2.08
0.00232,-3.12
0.002324,-3.92
0.002328,-4.4
0.002332,-4.72
0.002336,-4.56
0.00234,-4.08
0.002344,-3.36
0.002348,-2.24
0.002352,-1.12
0.002356,0.08
0.00236,1.44
0.002364,2.56
0.002368,3.52
0.002372,4.24
0.002376,4.64
0.00238,4.64
0.002384,4.4
0.002388,3.76
0.002392,2.88
0.002396,1.84
0.0024,0.64
0.002404,-0.64
0.002408,-1.84
0.002412,-2.96
0.002416,-3.84
0.00242,-4.4
0.002424,-4.72
0.002428,-4.64
0.002432,-4.16
0.002436,-3.44
0.00244,-2.48
0.002444,-1.28
0.002448,-0.08
0.002452,1.2
0.002456,2.4
0.00246,3.36
0.002464,4.08
0.002468,4.56
0.002472,4.72
0.002476,4.48
0.00248,3.92
0.002484,3.04
0.002488,2
0.002492,0.8
0.002496,-0.48
0.0025,-1.76
0.002504,-2.8
0.002508,-3.76
0.002512,-4.4
0.002516,-4.64
0.00252,-4.64
0.002524,-4.24
0.002528,-3.52
0.002532,-2.64
0.002536,-1.52
0.00254,-0.24
0.002544,1.12
0.002548,2.24
0.002552,3.28
0.002556,4
0.00256,4.56
0.002564,4.72
0.002568,4.48
0.002572,4
0.002576,3.2
0.00258,2.16
0.002584,0.96
0.002588,-0.32
0.002592,-1.52
0.002596,-2.72
0.0026,-3.6
0.002604,-4.24
0.002608,-4.64
0.002612,-4.64
0.002616,-4.4
0.00262,-3.76
0.002624,-2.8
0.002628,-1.68
0.002632,-0.4
0.002636,0.88
0.00264,2.08
0.002644,3.12
0.002648,3.92
0.002652,4.48
0.002656,4.72
0.00266,4.56
0.002664,4.08
0.002668,3.36
0.002672,2.32
0.002676,1.2
0.00268,-0.16
0.002684,-1.44
0.002688,-2.48
0.002692,-3.52
0.002696,-4.24
0.0027,-4.56
0.002704,-4.64
0.002708,-4.4
0.002712,-3.76
0.002716,-2.96
0.00272,-1.84
0.002724,-0.56
0.002728,0.64
0.002732,1.92
0.002736,2.96
0.00274,3.84
0.002744,4.4
0.002748,4.64
0.002752,4.64
0.002756,4.16
0.00276,3.52
0.002764,2.48
0.002768,1.36
0.002772,0.08
0.002776,-1.2
0.00278,-2.32
0.002784,-3.36
0.002788,-4.16
0.002792,-4.56
0.002796,-4.64
0.0028,-4.48
0.002804,-3.92
0.002808,-3.04
0.002812,-2
0.002816,-0.8
0.00282,0.48
0.002824,1.68
0.002828,2.8
0.002832,3.68
0.002836,4.32
0.00284,4.64
0.002844,4.56
0.002848,4.32
0.002852,3.6
0.002856,2.64
0.00286,1.52
0.002864,0.32
0.002868,-0.96
0.002872,-2.16
0.002876,-3.2
0.00288,-4
0.002884,-4.48
0.002888,-4.72
0.002892,-4.48
0.002896,-4
0.0029,-3.2
0.002904,-2.16
0.002908,-0.96
0.002912,0.24
0.002916,1.6
0.00292,2.64
0.002924,3.6
0.002928,4.24
0.002932,4.64
0.002936,4.64
0.00294,4.4
0.002944,3.76
0.002948,2.8
0.002952,1.68
0.002956,0.48
0.00296,-0.8
0.002964,-2
0.002968,-3.12
0.002972,-3.92
0.002976,-4.48
0.00298,-4.72
0.002984,-4.56
0.002988,-4.16
0.002992,-3.36
0.002996,-2.32
0.003,-1.12
0.003004,0.08
0.003008,1.36
0.003012,2.48
0.003016,3.52
0.00302,4.24
0.003024,4.64
0.003028,4.72
0.003032,4.4
0.003036,3.84
0.00304,2.96
0.003044,1.92
0.003048,0.64
0.003052,-0.64
0.003056,-1.84
0.00306,-2.88
0.003064,-3.84
0.003068,-4.4
0.003072,-4.64
0.003076,-4.64
0.00308,-4.24
0.003084,-3.52
0.003088,-2.48
0.003092,-1.36
0.003096,-0.08
0.0031,1.2
0.003104,2.32
0.003108,3.36
0.003112,4.08
0.003116,4.56
0.00312,4.72
0.003124,4.48
0.003128,3.92
0.003132,3.12
0.003136,2.08
0.00314,0.88
0.003144,-0.4
0.003148,-1.68
0.003152,-2.8
0.003156,-3.68
0.00316,-4.32
0.003164,-4.72
0.003168,-4.64
0.003172,-4.32
0.003176,-3.6
0.00318,-2.64
0.003184,-1.52
0.003188,-0.24
0.003192,0.96
0.003196,2.16
0.0032,3.2
0.003204,4
0.003208,4.56
0.003212,4.72
0.003216,4.48
0.00322,4
0.003224,3.28
0.003228,2.24
0.003232,1.04
0.003236,-0.24
0.00324,-1.44
0.003244,-2.64
0.003248,-3.6
0.003252,-4.32
0.003256,-4.64
0.00326,-4.64
0.003264,-4.4
0.003268,-3.76
0.003272,-2.8
0.003276,-1.68
0.00328,-0.48
0.003284,0.88
0.003288,2
0.003292,3.04
0.003296,3.92
0.0033,4.48
0.003304,4.72
0.003308,4.56
0.003312,4.16
0.003316,3.36
0.00332,2.4
0.003324,1.2
0.003328,0
0.003332,-1.28
0.003336,-2.48
0.00334,-3.44
0.003344,-4.24
0.003348,-4.56
0.003352,-4.64
0.003356,-4.4
0.00336,-3.76
0.003364,-2.96
0.003368,-1.92
0.003372,-0.64
0.003376,0.56
0.00338,1.84
0.003384,2.96
0.003388,3.84
0.003392,4.4
0.003396,4.72
0.0034,4.64
0.003404,4.24
0.003408,3.52
0.003412,2.56
0.003416,1.44
0.00342,0.08
0.003424,-1.12
0.003428,-2.32
0.003432,-3.28
0.003436,-4.08
0.00344,-4.56
0.003444,-4.72
0.003448,-4.48
0.003452,-3.92
0.003456,-3.04
0.00346,-2.08
0.003464,-0.8
0.003468,0.48
0.003472,1.68
0.003476,2.72
0.00348,3.68
0.003484,4.32
0.003488,4.64
0.003492,4.64
0.003496,4.24
0.0035,3.68
0.003504,2.72
0.003508,1.6
0.003512,0.32
0.003516,-0.96
0.00352,-2.16
0.003524,-3.2
0.003528,-4
0.003532,-4.48
0.003536,-4.72
0.00354,-4.48
0.003544,-4.08
0.003548,-3.2
0.003552,-2.24
0.003556,-1.04
0.00356,0.24
0.003564,1.52
0.003568,2.64
0.003572,3.6
0.003576,4.24
0.00358,4.64
0.003584,4.64
0.003588,4.4
0.003592,3.68
0.003596,2.88
0.0036,1.76
0.003604,0.56
0.003608,-0.72
0.003612,-2
0.003616,-3.04
0.00362,-3.92
0.003624,-4.48
0.003628,-4.64
0.003632,-4.56
0.003636,-4.16
0.00364,-3.44
0.003644,-2.4
0.003648,-1.28
0.003652,0
0.003656,1.28
0.00366,2.48
0.003664,3.44
0.003668,4.16
0.003672,4.64
0.003676,4.72
0.00368,4.4
0.003684,3.84
0.003688,3.04
0.003692,1.92
0.003696,0.72
0.0037,-0.56
0.003704,-1.76
0.003708,-2.88
0.003712,-3.76
0.003716,-4.4
0.00372,-4.64
0.003724,-4.64
0.003728,-4.24
0.003732,-3.52
0.003736,-2.56
0.00374,-1.44
0.003744,-0.16
0.003748,1.12
0.003752,2.32
0.003756,3.28
0.00376,4.08
0.003764,4.56
0.003768,4.72
0.003772,4.48
0.003776,4
0.00378,3.2
0.003784,2.08
0.003788,0.96
0.003792,-0.4
0.003796,-1.6
0.0038,-2.72
0.003804,-3.68
0.003808,-4.32
0.003812,-4.64
0.003816,-4.64
0.00382,-4.32
0.003824,-3.68
0.003828,-2.64
0.003832,-1.6
0.003836,-0.32
0.00384,0.88
0.003844,2.08
0.003848,3.2
0.003852,4
0.003856,4.56
0.00386,4.72
0.003864,4.56
0.003868,4.08
0.003872,3.28
0.003876,2.24
0.00388,1.12
0.003884,-0.16
0.003888,-1.44
0.003892,-2.64
0.003896,-3.52
0.0039,-4.24
0.003904,-4.64
0.003908,-4.64
0.003912,-4.4
0.003916,-3.76
0.00392,-2.88
0.003924,-1.76
0.003928,-0.56
0.003932,0.8
0.003936,1.92
0.00394,3.04
0.003944,3.92
0.003948,4.4
0.003952,4.72
0.003956,4.56
0.00396,4.16
0.003964,3.44
0.003968,2.48
0.003972,1.28
0.003976,0
0.00398,-1.2
0.003984,-2.4
0.003988,-3.44
0.003992,-4.16
0.003996,-4.56
0.004,-4.64
0.004004,-4.4
0.004008,-3.84
0.004012,-3.04
0.004016,-1.92
0.00402,-0.72
0.004024,0.56
0.004028,1.76
0.004032,2.88
0.004036,3.76
0.00404,4.4
0.004044,4.64
0.004048,4.56
0.004052,4.24
0.004056,3.52
0.00406,2.56
0.004064,1.44
0.004068,0.16
0.004072,-1.12
0.004076,-2.24
0.00408,-3.28
0.004084,-4.08
0.004088,-4.56
0.004092,-4.72
0.004096,-4.48
0.0041,-3.92
0.004104,-3.12
0.004108,-2.08
0.004112,-0.88
0.004116,0.4
0.00412,1.6
0.004124,2.72
0.004128,3.68
0.004132,4.32
0.004136,4.64
0.00414,4.64
0.004144,4.4
0.004148,3.68
0.004152,2.72
0.004156,1.6
0.00416,0.4
0.004164,-0.88
0.004168,-2.08
0.004172,-3.12
0.004176,-4
0.00418,-4.48
0.004184,-4.72
0.004188,-4.48
0.004192,-4.08
0.004196,-3.28
0.0042,-2.24
0.004204,-1.12
0.004208,0.16
0.004212,1.36
0.004216,2.56
0.00422,3.52
0.004224,4.24
0.004228,4.64
0.004232,4.72
0.004236,4.4
0.00424,3.76
0.004244,2.88
0.004248,1.84
0.004252,0.56
0.004256,-0.72
0.00426,-1.92
0.004264,-2.96
0.004268,-3.84
0.004272,-4.4
0.004276,-4.64
0.00428,-4.64
0.004284,-4.16
0.004288,-3.44
0.004292,-2.4
0.004296,-1.28
0.0043,0
0.004304,1.2
0.004308,2.4
0.004312,3.44
0.004316,4.16
0.00432,4.56
0.004324,4.72
0.004328,4.48
0.004332,3.92
0.004336,3.04
0.00434,2
0.004344,0.8
0.004348,-0.48
0.004352,-1.76
0.004356,-2.8
0.00436,-3.76
0.004364,-4.4
0.004368,-4.64
0.004372,-4.64
0.004376,-4.24
0.00438,-3.6
0.004384,-2.56
0.004388,-1.44
0.004392,-0.16
0.004396,1.12
0.0044,2.24
0.004404,3.28
0.004408,4
0.004412,4.56
0.004416,4.72
0.00442,4.48
0.004424,4
0.004428,3.2
0.004432,2.08
0.004436,1.04
0.00444,-0.32
0.004444,-1.6
0.004448,-2.64
0.004452,-3.6
0.004456,-4.32
0.00446,-4.64
0.004464,-4.64
0.004468,-4.32
0.004472,-3.68
0.004476,-2.8
0.00448,-1.6
0.004484,-0.4
0.004488,0.88
0.004492,2.08
0.004496,3.12
0.0045,4
0.004504,4.48
0.004508,4.72
0.004512,4.56
0.004516,4.08
0.00452,3.36
0.004524,2.32
0.004528,1.12
0.004532,-0.16
0.004536,-1.36
0.00454,-2.56
0.004544,-3.52
0.004548,-4.24
0.004552,-4.56
0.004556,-4.64
0.00456,-4.4
0.004564,-3.76
0.004568,-2.88
0.004572,-1.76
0.004576,-0.56
0.00458,0.72
0.004584,1.92
0.004588,2.96
0.004592,3.84
0.004596,4.4
0.0046,4.72
0.004604,4.56
0.004608,4.16
0.004612,3.44
0.004616,2.48
0.00462,1.28
0.004624,0
0.004628,-1.28
0.004632,-2.4
0.004636,-3.36
0.00464,-4.16
0.004644,-4.56
0.004648,-4.64
0.004652,-4.48
0.004656,-3.92
0.00466,-3.04
0.004664,-1.92
0.004668,-0.72
0.004672,0.48
0.004676,1.76
0.00468,2.8
0.004684,3.76
0.004688,4.4
0.004692,4.72
0.004696,4.56
0.0047,4.24
0.004704,3.6
0.004708,2.64
0.004712,1.52
0.004716,0.24
0.00472,-0.96
0.004724,-2.24
0.004728,-3.28
0.004732,-4.08
0.004736,-4.56
0.00474,-4.64
0.004744,-4.48
0.004748,-4
0.004752,-3.12
0.004756,-2.16
0.00476,-0.96
0.004764,0.32
0.004768,1.6
0.004772,2.72
0.004776,3.6
0.00478,4.32
0.004784,4.64
0.004788,4.64
0.004792,4.4
0.004796,3.68
0.0048,2.8
0.004804,1.6
0.004808,0.4
0.004812,-0.8
0.004816,-2.08
0.00482,-3.04
0.004824,-3.92
0.004828,-4.48
0.004832,-4.64
0.004836,-4.56
0.00484,-4.08
0.004844,-3.28
0.004848,-2.32
0.004852,-1.12
0.004856,0.08
0.00486,1.44
0.004864,2.56
0.004868,3.52
0.004872,4.24
0.004876,4.64
0.00488,4.72
0.004884,4.4
0.004888,3.84
0.004892,2.88
0.004896,1.84
0.0049,0.56
0.004904,-0.64
0.004908,-1.84
0.004912,-2.96
0.004916,-3.84
0.00492,-4.4
0.004924,-4.64
0.004928,-4.64
0.004932,-4.16
0.004936,-3.44
0.00494,-2.48
0.004944,-1.28
0.004948,-0.08
0.004952,1.2
0.004956,2.4
0.00496,3.36
0.004964,4.16
0.004968,4.56
0.004972,4.72
0.004976,4.48
0.00498,3.92
0.004984,3.04
0.004988,2
0.004992,0.8
0.004996,-0.48
